latitude,longitude,elevation,gravity
-24.35583,30.30667,615.0,978635.77
-24.47083,30.32333,1378.0,978489.31
-24.68167,30.33333,745.53,978649.29
-24.4225,30.33833,1113.0,978547.83
-24.875,30.355,1694.0,978469.91
-24.32916,30.36,1005.0,978533.33
-24.65167,30.39999,962.24,978599.51
-24.29584,30.40582,1003.0,978558.36
-24.855,30.41167,1175.0,978572.85
-24.785,30.42,1325.0,978535.39
-24.62334,30.43832,1491.0,978489.8
-24.71249,30.44167,1387.0,978522.83
-24.39333,30.45667,1365.0,978493.05
-24.83333,30.45667,1302.0,978546.19
-24.26083,30.4575,605.0,978646.29
-24.89333,30.46001,1476.0,978518.59
-24.43832,30.46417,569.0,978655.2
-24.34084,30.48418,975.0,978568.84
-24.685,30.49667,1225.28,978549.92
-24.47,30.50751,1202.0,978528.47
-24.58,30.50833,1714.0,978443.69
-24.86833,30.50999,1517.0,978502.62
-24.91833,30.535,1328.92,978547.92
-24.81332,30.54832,1166.15,978580.51
-24.755,30.55333,1115.86,978575.31
-24.53416,30.55333,1615.0,978458.77
-24.85333,30.575,1220.41,978562.82
-24.47333,30.575,1307.0,978505.81
-24.16667,30.58501,1185.0,978523.28
-24.90167,30.61501,1283.2,978557.02
-24.89667,30.66499,1511.18,978509.63
-24.00999,30.67667,487.37,978678.88
-24.87167,30.69501,1754.41,978459.84
-24.04333,30.72667,576.68,978662.79
-24.895,30.75,1237.48,978563.51
-24.04668,30.76833,585.21,978661.59
-24.15833,30.83,450.79,978702.07
-24.98666,30.83,1228.64,978571.71
-24.19167,30.83333,430.68,978706.07
-24.40833,30.83667,546.81,978686.58
-24.08167,30.83833,483.1,978687.98
-24.93167,30.84332,1440.17,978528.62
-24.11667,30.845,460.55,978697.98
-24.37334,30.88499,493.16,978706.17
-24.25999,30.895,502.31,978691.28
-24.50833,30.90833,764.43,978646.89
-24.955,30.91167,971.39,978625.9
-24.10001,30.93167,457.8,978698.38
-24.345,30.95667,541.01,978701.68
-24.515,30.96667,641.9,978678.68
-24.98666,30.97833,943.04,978635.49
-24.72667,31.02,696.77,978680.18
-24.43668,31.02167,553.51,978700.28
-24.53,31.03168,606.55,978690.58
-24.66499,31.03667,671.47,978682.28
-24.04333,31.04333,417.88,978715.67
-24.90668,31.05833,854.04,978652.39
-24.595,31.06833,698.9,978674.18
-24.83,31.07001,848.25,978651.89
-24.78667,31.08,570.88,978709.67
-24.495,31.08833,554.73,978706.07
-24.95833,31.12167,713.23,978690.78
-24.02499,31.12334,371.55,978730.67
-24.61501,31.13499,593.44,978704.37
-24.56332,31.14667,569.06,978704.48
-24.80167,31.15167,579.11,978716.87
-24.67667,31.18167,530.96,978722.07
-24.76334,31.21667,525.47,978729.27
-24.52333,31.22667,492.55,978729.37
-24.98833,31.285,386.79,978777.45
-24.51666,31.31332,470.91,978740.76
-24.48,31.38667,449.58,978744.16
-24.46667,31.47,432.2,978757.16
-24.41167,31.575,371.85,978774.35
-24.99667,31.595,291.69,978816.74
-24.38499,31.64667,382.82,978778.45
-24.925,31.66333,299.31,978820.64
-24.00833,31.66833,207.87,978857.23
-24.38499,31.715,302.66,978796.35
-24.04832,31.73666,190.8,978869.23
-24.87334,31.75667,339.85,978829.14
-24.55,31.77,311.81,978815.14
-24.39166,31.77,269.14,978823.44
-24.61333,31.77834,275.84,978828.74
-24.7,31.80833,288.34,978849.23
-24.245,31.845,253.9,978850.43
-24.14333,31.845,263.95,978852.83
-24.78833,31.86166,247.19,978884.52
-24.46001,31.97833,180.44,978909.72
-23.95667,26.68555,876.3,978575.44
-23.81888,26.74306,925.8,978559.3
-23.93611,26.76416,896.8,978575.73
-23.58749,26.77083,901.7,978562.73
-23.75388,26.78638,936.3,978555.92
-23.68611,26.8336,908.3,978563.97
-23.92805,26.86137,892.5,978571.63
-23.61583,26.88361,899.3,978562.28
-23.9525,26.895,857.2,978575.52
-23.97995,26.92444,865.0,978573.49
-23.92581,26.94328,886.0,978565.33
-23.90685,26.94833,856.0,978572.58
-23.84718,26.96031,855.0,978570.0
-23.79678,26.96033,850.0,978572.2
-23.70193,26.97256,840.0,978579.67
-23.96814,26.97845,899.0,978562.84
-23.87921,26.98279,881.0,978566.64
-23.83173,26.98831,879.0,978566.28
-23.62389,26.99527,852.3,978582.7
-23.76704,26.99763,841.2,978572.69
-23.4742,27.005,857.9,978573.5
-23.83141,27.00838,883.0,978565.84
-23.72298,27.00926,844.3,978578.94
-23.33099,27.01019,914.6,978556.0
-23.8045,27.0188,862.6,978570.19
-23.69019,27.03317,841.2,978578.26
-23.96674,27.03619,915.0,978558.93
-23.4295,27.03999,871.1,978573.0
-23.84586,27.04488,871.7,978569.33
-23.98868,27.06741,914.0,978560.19
-23.8848,27.06934,868.7,978568.91
-23.67044,27.07236,832.1,978586.51
-23.3833,27.0788,872.4,978563.0
-23.92551,27.09557,889.67,978565.5
-23.70348,27.09599,862.0,978579.95
-23.77908,27.09793,886.0,978571.08
-23.282,27.1008,903.8,978543.0
-23.63687,27.1017,838.2,978583.99
-23.86842,27.10742,885.4,978570.54
-23.80305,27.11252,898.0,978566.48
-23.5914,27.11276,838.2,978579.96
-23.73645,27.11398,884.0,978575.37
-23.95404,27.11401,887.0,978565.7
-23.19501,27.1178,936.3,978530.1
-23.8311,27.13158,908.19,978566.99
-23.6971,27.13556,872.0,978579.54
-23.4127,27.1418,861.9,978571.3
-23.96809,27.14201,876.3,978570.24
-23.84076,27.14209,920.41,978567.39
-23.9153,27.14354,896.9,978568.33
-23.88055,27.14375,904.61,978574.91
-23.60191,27.15068,836.7,978581.67
-23.7953,27.1517,915.0,978566.75
-23.8503,27.15248,919.26,978573.17
-23.65109,27.16029,863.0,978581.49
-23.55591,27.16943,830.6,978581.33
-23.90059,27.17664,930.42,978565.32
-23.75883,27.17879,916.0,978570.67
-23.81483,27.19058,944.61,978562.21
-23.84019,27.19344,944.92,978562.39
-23.7914,27.19446,929.6,978565.78
-23.94991,27.20518,909.33,978564.39
-23.28281,27.2058,887.5,978547.9
-23.2352,27.2058,868.5,978555.2
-23.98833,27.21181,884.0,978571.14
-23.75819,27.21336,935.7,978566.58
-23.71072,27.21516,914.0,978573.29
-23.55614,27.21989,833.0,978581.75
-23.68288,27.22156,885.0,978579.28
-23.59744,27.22244,845.8,978584.71
-23.61662,27.2271,855.0,978585.45
-23.91141,27.24068,934.1,978561.14
-23.73241,27.24374,935.7,978572.06
-23.1235,27.2572,935.8,978537.0
-23.81448,27.26521,954.0,978564.73
-23.85049,27.26881,954.0,978561.07
-23.58919,27.26987,858.0,978581.71
-23.925,27.27203,939.15,978560.24
-23.69939,27.27318,911.3,978580.66
-23.15669,27.276,938.7,978537.9
-23.50555,27.2811,835.1,978578.18
-23.54745,27.28403,847.0,978577.21
-23.245,27.28571,893.5,978546.4
-23.74188,27.28764,912.5,978588.93
-23.19971,27.28979,913.0,978540.4
-23.66792,27.29932,896.1,978584.35
-23.99223,27.30103,944.0,978562.79
-23.62398,27.30617,880.9,978581.12
-23.78084,27.30994,958.6,978577.57
-23.95573,27.31294,977.0,978553.64
-23.85852,27.31895,975.0,978559.11
-23.46051,27.32248,821.4,978580.1
-23.9044,27.32727,968.35,978557.29
-23.51086,27.3298,845.0,978577.21
-23.75421,27.3336,939.0,978582.3
-23.70406,27.33388,920.0,978580.63
-23.58165,27.3343,865.6,978576.99
-23.80124,27.33557,969.3,978573.58
-23.0957,27.3432,903.2,978546.2
-23.54301,27.3448,855.0,978575.89
-23.40263,27.35178,818.0,978578.44
-23.84299,27.35872,993.6,978562.15
-23.45496,27.366,825.0,978580.3
-23.62675,27.37428,884.0,978574.5
-23.66763,27.37489,901.0,978575.1
-23.92854,27.37706,991.0,978556.71
-23.47406,27.37833,838.0,978578.75
-23.77232,27.38103,953.0,978575.93
-23.99582,27.38268,964.0,978560.96
-23.1732,27.3847,880.0,978552.7
-23.9689,27.38673,975.0,978559.87
-23.56293,27.39085,871.7,978568.61
-23.87007,27.39156,994.55,978562.07
-23.43173,27.39442,824.0,978584.49
-23.0242,27.39999,906.0,978542.7
-23.10201,27.4025,885.2,978553.0
-23.69994,27.40488,919.0,978573.43
-23.14999,27.4097,948.3,978530.3
-23.1788,27.4097,863.1,978556.7
-23.83762,27.41409,957.82,978575.54
-23.65263,27.41631,899.0,978572.72
-23.5042,27.42549,847.0,978577.08
-23.89172,27.42577,1039.0,978556.87
-23.80493,27.42725,941.55,978579.14
-23.73398,27.43007,950.0,978571.41
-23.42067,27.43539,812.0,978582.94
-23.54361,27.43645,905.2,978564.91
-23.3793,27.4375,814.6,978577.9
-23.96584,27.44514,1039.0,978556.61
-23.87634,27.44618,1030.0,978563.72
-23.76918,27.44853,940.0,978575.21
-23.62061,27.45247,902.0,978568.88
-23.71129,27.46379,924.0,978569.53
-23.58696,27.46606,931.0,978559.59
-23.01781,27.4673,894.5,978544.8
-23.67398,27.4753,906.0,978571.54
-23.98839,27.47868,984.0,978568.8
-23.90663,27.48567,1076.0,978561.02
-23.51633,27.48845,907.0,978565.28
-23.93852,27.49028,1052.0,978564.42
-23.56046,27.49605,947.0,978555.89
-23.18971,27.5,843.8,978566.55
-23.80637,27.50006,930.0,978579.66
-23.45616,27.50154,834.8,978576.87
-23.64546,27.5097,911.3,978567.65
-23.60635,27.51047,920.5,978562.82
-23.76938,27.51051,901.46,978581.79
-23.83989,27.51195,947.0,978579.67
-23.707,27.51254,918.0,978574.16
-23.96999,27.51285,1040.0,978563.22
-23.40723,27.51849,808.4,978580.95
-23.2758,27.5215,827.3,978578.8
-23.09399,27.52679,858.5,978558.3
-23.245,27.5293,838.2,978569.8
-23.0262,27.53169,894.5,978544.6
-23.50565,27.53375,907.4,978569.59
-23.57164,27.53981,914.4,978563.87
-23.74251,27.54012,889.6,978582.28
-23.91794,27.54742,1160.0,978540.93
-23.66998,27.54942,896.1,978571.05
-23.86308,27.5519,943.0,978579.5
-23.44173,27.55336,866.0,978570.12
-23.35793,27.55711,806.7,978576.26
-23.65105,27.56044,900.7,978568.92
-23.70848,27.56049,899.0,978576.72
-23.28101,27.56129,810.0,978576.6
-23.53203,27.56209,885.4,978571.61
-23.78716,27.56334,918.0,978578.59
-23.41525,27.56506,832.0,978575.08
-23.61662,27.57072,877.8,978573.54
-23.31029,27.57338,801.6,978577.45
-23.94513,27.57533,1080.0,978557.54
-23.81488,27.5947,906.0,978580.27
-23.21271,27.5985,795.4,978576.9
-23.60136,27.60027,866.0,978576.16
-23.05431,27.6037,899.4,978550.7
-23.36488,27.60435,805.3,978576.85
-23.39236,27.60646,829.0,978576.98
-23.48424,27.6077,841.2,978578.59
-23.98943,27.61031,1049.0,978563.31
-23.32161,27.61198,815.1,978573.21
-23.44038,27.61314,856.0,978572.14
-23.26768,27.61337,804.7,978579.32
-23.68849,27.616,864.0,978581.16
-23.7397,27.61777,883.24,978581.45
-23.58746,27.62518,854.0,978578.19
-23.89362,27.62534,1001.0,978565.8
-23.54768,27.62912,850.0,978578.76
-23.92471,27.63206,975.0,978574.5
-23.77657,27.63385,888.0,978582.33
-23.50261,27.64397,822.0,978583.69
-23.95757,27.64539,1009.0,978569.72
-23.62999,27.64584,850.0,978584.58
-23.86481,27.65256,884.0,978583.0
-23.41988,27.65276,835.0,978576.29
-23.35599,27.65285,815.9,978577.32
-23.4534,27.65347,829.0,978581.87
-23.22726,27.66295,800.0,978576.89
-23.1998,27.66431,797.7,978578.3
-23.65762,27.67744,843.0,978586.2
-23.82816,27.67798,854.0,978590.79
-23.69283,27.68083,853.41,978587.27
-23.9886,27.68332,1047.0,978563.36
-23.59085,27.68501,843.0,978581.4
-23.78549,27.68994,860.0,978588.36
-23.45427,27.69041,804.7,978590.48
-23.36662,27.6935,795.6,978587.54
-23.32516,27.69637,806.5,978577.98
-23.40991,27.7027,804.7,978587.53
-23.62155,27.70367,837.0,978587.4
-23.73677,27.70462,844.0,978588.43
-23.13,27.70531,823.0,978572.6
-23.23172,27.70602,795.0,978578.1
-23.48819,27.70763,807.7,978590.93
-23.55614,27.71352,807.7,978590.9
-23.26601,27.71371,786.1,978581.44
-23.51994,27.71715,804.0,978592.08
-23.57487,27.7187,826.0,978589.38
-23.1967,27.72681,799.0,978577.6
-23.5885,27.73177,823.0,978590.74
-23.30164,27.73553,791.4,978580.66
-23.60001,27.73827,819.9,978591.32
-23.69383,27.73956,820.0,978593.92
-23.66061,27.74648,819.9,978591.79
-23.40704,27.74763,823.0,978582.64
-23.3541,27.74817,817.0,978578.86
-23.23135,27.74991,788.0,978578.07
-23.90714,27.75201,841.0,978597.59
-23.6301,27.75246,826.0,978588.22
-23.77354,27.76414,833.1,978594.19
-23.52414,27.7677,860.0,978580.08
-23.81548,27.76782,833.5,978596.35
-23.44653,27.78105,885.0,978576.6
-23.59396,27.78714,869.0,978581.8
-23.1797,27.79179,787.0,978578.16
-23.12869,27.7925,792.3,978579.2
-23.36595,27.79295,833.6,978576.31
-23.83961,27.79556,838.5,978596.16
-23.56487,27.79596,829.8,978585.45
-23.3179,27.79617,841.2,978572.68
-23.27875,27.80103,829.0,978572.76
-23.64014,27.80122,826.4,978589.94
-23.86926,27.80182,835.1,978598.27
-23.90196,27.80305,1015.0,978563.89
-23.53914,27.81094,871.7,978574.65
-23.13419,27.81577,781.0,978581.84
-23.67497,27.81622,834.2,978590.4
-23.40434,27.83334,868.7,978569.94
-23.94942,27.84248,1003.0,978567.18
-23.45525,27.84581,893.1,978583.44
-23.55038,27.84604,853.4,978579.22
-23.50301,27.84904,867.1,978581.71
-23.31364,27.84932,845.0,978572.14
-23.51161,27.85069,865.6,978577.68
-23.25694,27.85422,824.0,978574.41
-23.21107,27.85519,810.0,978575.4
-23.61888,27.85594,854.8,978586.52
-23.3531,27.86156,853.0,978573.0
-23.72131,27.86168,845.1,978590.7
-23.59341,27.86778,877.8,978582.44
-23.13426,27.86911,796.0,978580.0
-23.7681,27.87088,896.0,978584.48
-23.40176,27.87296,878.0,978566.06
-23.19086,27.87762,793.0,978579.61
-23.91475,27.87811,1128.0,978542.59
-23.6517,27.88351,877.8,978584.79
-23.47313,27.88704,890.0,978580.03
-23.23146,27.88814,799.0,978580.13
-23.55936,27.89792,872.0,978575.38
-23.67329,27.90155,899.2,978581.63
-23.32272,27.90446,855.0,978570.14
-23.08357,27.90646,785.0,978579.97
-23.25928,27.91559,811.0,978580.26
-23.58963,27.92163,911.0,978574.3
-23.36662,27.92532,854.0,978569.45
-23.50719,27.92664,879.0,978589.84
-23.95901,27.92714,1294.3,978512.72
-23.44942,27.92999,860.0,978590.25
-23.91048,27.9321,1240.0,978523.37
-23.3968,27.93452,854.0,978575.14
-23.62521,27.93732,940.6,978571.11
-23.71478,27.93762,892.9,978585.03
-23.12512,27.93887,805.0,978579.28
-23.54733,27.94247,907.4,978570.56
-23.30884,27.95151,822.0,978576.7
-23.8343,27.95482,999.9,978569.25
-23.57486,27.95753,927.0,978566.25
-23.21977,27.95894,835.0,978570.93
-23.17503,27.96126,832.0,978575.47
-23.48631,27.96704,877.0,978586.19
-23.66925,27.96895,945.5,978572.68
-23.87099,27.97055,1022.3,978565.76
-23.29646,27.97353,814.0,978577.88
-23.53284,27.97617,907.1,978576.77
-23.97684,27.97867,1288.0,978516.27
-23.72075,27.98163,926.2,978579.29
-23.42242,27.98357,847.0,978592.08
-23.91328,27.98427,1066.1,978557.79
-23.63719,27.98428,960.2,978569.18
-23.80405,27.98463,1062.8,978555.51
-23.59306,27.98878,947.4,978563.22
-23.13423,27.98923,830.0,978578.48
-23.76563,27.98996,1014.1,978564.26
-23.18793,27.99284,847.0,978568.85
-23.38885,27.99519,828.0,978582.19
-23.32401,28.00089,817.9,978577.33
-23.26718,28.00577,838.8,978573.04
-23.06564,28.0076,816.4,978575.12
-23.02184,28.0107,812.0,978568.36
-23.37013,28.01436,820.8,978581.02
-23.49673,28.01703,877.9,978589.93
-23.12376,28.01913,836.3,978577.43
-23.20667,28.02132,867.4,978565.54
-23.40192,28.02872,824.5,978594.9
-23.1758,28.03725,865.2,978571.07
-23.45377,28.03838,844.0,978598.86
-23.2354,28.04031,874.0,978566.27
-23.29237,28.04681,867.7,978566.92
-23.32773,28.05183,847.0,978569.78
-23.48129,28.05434,861.1,978595.75
-23.04558,28.05679,835.3,978569.67
-23.11195,28.07628,853.5,978571.28
-23.01628,28.09436,834.7,978564.22
-23.39848,28.09586,858.0,978594.6
-23.23837,28.09602,891.9,978564.52
-23.1993,28.10077,897.9,978562.17
-23.3553,28.11069,859.6,978577.97
-23.29204,28.11749,904.7,978559.34
-23.45583,28.12196,859.3,978591.93
-23.14326,28.12354,882.8,978567.31
-23.06516,28.12679,868.2,978566.65
-23.33154,28.14484,885.0,978568.62
-23.3688,28.14713,879.2,978584.16
-23.01537,28.15276,849.0,978563.19
-23.09459,28.15521,890.2,978562.44
-23.25253,28.15768,926.6,978556.3
-23.17961,28.16179,922.9,978556.43
-23.30499,28.1644,896.8,978560.58
-23.4772,28.1678,875.8,978587.2
-23.42084,28.1745,914.0,978580.25
-23.05438,28.1855,869.6,978563.07
-23.32285,28.2012,915.5,978563.05
-23.1633,28.21146,940.0,978554.02
-23.40385,28.21449,945.4,978578.2
-23.27036,28.21498,944.7,978550.02
-23.22304,28.21672,967.3,978547.73
-23.12933,28.22116,940.0,978552.69
-23.47639,28.22142,893.8,978577.96
-23.077,28.23711,905.4,978557.96
-23.30486,28.23795,933.0,978555.27
-23.44626,28.24298,942.9,978574.43
-23.03252,28.24969,920.9,978549.94
-23.39063,28.25214,972.6,978560.84
-23.25116,28.2556,944.2,978550.76
-23.18037,28.26028,963.1,978548.38
-23.48859,28.2655,946.2,978582.51
-23.34315,28.27631,968.1,978560.9
-23.41051,28.27904,1008.6,978559.23
-23.44318,28.28587,983.7,978568.61
-23.2621,28.29106,954.0,978549.85
-23.11305,28.29451,950.8,978547.05
-23.21507,28.29562,951.1,978549.59
-23.48689,28.30347,966.0,978575.05
-23.04433,28.30653,942.2,978547.55
-23.38268,28.30991,1033.2,978551.32
-23.26036,28.31033,958.6,978550.32
-23.13832,28.3166,987.8,978539.58
-23.08118,28.31895,958.7,978543.74
-23.29118,28.32344,975.0,978549.42
-23.17377,28.32492,961.0,978546.23
-23.23172,28.33197,948.1,978551.53
-23.34201,28.34071,1035.1,978548.51
-23.42967,28.34106,1082.3,978547.48
-23.04509,28.35381,951.0,978541.35
-23.48866,28.35599,1049.5,978556.9
-23.13103,28.36351,970.1,978540.69
-23.4054,28.36496,1060.7,978554.74
-23.26411,28.36794,982.2,978547.01
-23.09567,28.37326,969.1,978538.54
-23.36342,28.38983,1051.2,978554.13
-23.29364,28.39224,1028.2,978544.64
-23.32896,28.39764,1011.9,978553.39
-23.49268,28.40009,1006.0,978566.91
-23.06544,28.40582,955.5,978540.06
-23.21355,28.40588,943.4,978552.57
-23.09747,28.40834,963.8,978540.02
-23.24901,28.40956,967.1,978551.72
-23.15456,28.41241,950.2,978550.84
-23.41957,28.41367,987.1,978571.04
-23.38367,28.42104,1015.5,978564.4
-23.03999,28.42381,934.2,978542.97
-23.30141,28.4368,988.7,978559.68
-23.46808,28.44377,1012.0,978565.5
-23.15326,28.45203,943.8,978548.86
-23.34103,28.45776,1010.7,978563.72
-23.23978,28.45805,941.4,978559.13
-23.10851,28.46313,953.9,978540.56
-23.43851,28.46802,975.0,978573.14
-23.40114,28.46806,961.2,978577.09
-23.49609,28.47272,945.4,978579.86
-23.00677,28.4826,898.2,978545.13
-23.20905,28.48318,930.3,978558.3
-23.03265,28.48563,916.0,978541.61
-23.30226,28.48692,981.6,978567.64
-23.0676,28.49921,943.4,978538.35
-23.18103,28.50853,906.7,978560.12
-23.13438,28.51259,936.1,978547.83
-23.09052,28.53587,925.7,978546.06
-23.02618,28.54027,878.8,978549.07
-23.21265,28.55736,916.5,978567.09
-23.12418,28.56036,875.0,978560.35
-23.15974,28.57608,872.4,978565.89
-23.11299,28.59225,846.8,978563.57
-23.18814,28.60201,878.6,978571.07
-23.07442,28.61176,861.1,978555.4
-23.03474,28.61198,835.6,978556.87
-23.24338,28.62051,871.0,978584.86
-23.13705,28.62712,833.7,978571.45
-23.21729,28.63689,868.7,978578.02
-23.16711,28.65669,829.4,978576.36
-23.04146,28.66026,809.5,978562.55
-23.00594,28.66367,792.6,978561.93
-23.12273,28.66394,796.8,978579.43
-23.07117,28.68282,794.8,978572.54
-23.18365,28.69849,809.6,978584.93
-23.0369,28.70441,788.8,978565.65
-23.09982,28.70453,805.9,978574.43
-23.13034,28.70909,827.2,978575.71
-23.21465,28.71594,841.9,978582.37
-23.1514,28.71806,842.8,978576.33
-23.24199,28.7422,870.0,978583.11
-23.10278,28.74605,838.2,978567.83
-23.06454,28.76352,860.1,978560.07
-23.03618,28.7675,837.3,978555.62
-23.07533,28.82509,915.4,978548.83
-23.01949,28.90521,930.0,978537.36
-23.63124,28.00728,939.1,978574.06
-23.53996,28.01053,904.4,978573.01
-23.79971,28.01224,1166.4,978536.67
-23.83409,28.01727,1190.5,978533.45
-23.66788,28.01736,926.0,978578.4
-23.94206,28.04269,1279.2,978520.48
-23.7186,28.04276,959.2,978573.67
-23.76987,28.04755,1027.0,978563.28
-23.90033,28.05074,1155.9,978542.21
-23.58479,28.06168,897.3,978572.94
-23.98235,28.06203,1296.8,978519.52
-23.53625,28.07967,873.6,978597.0
-23.67368,28.08138,911.5,978580.91
-23.63254,28.08479,891.9,978584.52
-23.92812,28.09087,1354.6,978506.85
-23.89651,28.09332,1394.1,978497.78
-23.5043,28.09483,857.8,978597.88
-23.71101,28.10345,912.0,978580.47
-23.85091,28.10878,1203.8,978532.72
-23.81186,28.1102,1131.3,978544.61
-23.76015,28.12566,1069.4,978552.64
-23.56291,28.13007,862.3,978590.69
-23.78484,28.13017,1187.2,978532.28
-23.53287,28.13451,848.3,978604.53
-23.97643,28.13452,1367.3,978507.6
-23.66336,28.13588,907.2,978582.67
-23.89992,28.13968,1166.6,978542.41
-23.59428,28.142,884.5,978581.66
-23.6245,28.1638,863.3,978588.2
-23.85728,28.16972,1171.2,978542.08
-23.71748,28.17024,933.6,978579.13
-23.50465,28.17128,888.4,978583.93
-23.99213,28.1713,1265.7,978528.98
-23.94043,28.18121,1394.5,978502.19
-23.76582,28.18594,905.5,978586.56
-23.5737,28.19481,917.6,978580.25
-23.66954,28.2085,874.2,978589.77
-23.88835,28.21062,1265.3,978525.74
-23.53438,28.21227,911.3,978581.95
-23.61235,28.21439,923.1,978579.27
-23.81332,28.2151,1167.5,978542.38
-23.84111,28.23151,1070.5,978561.93
-23.69818,28.23659,905.5,978588.32
-23.99062,28.2533,1182.2,978546.09
-23.57399,28.25385,956.9,978575.67
-23.73122,28.25606,897.0,978590.4
-23.9006,28.25906,1048.6,978569.03
-23.96004,28.26234,1175.9,978547.14
-23.85353,28.26715,1032.7,978571.43
-23.61865,28.26758,949.9,978577.69
-23.65102,28.26836,1162.5,978533.17
-23.7878,28.27361,913.7,978587.33
-23.53035,28.27734,954.5,978575.6
-23.91492,28.29282,1184.4,978544.73
-23.67419,28.29454,967.3,978572.66
-23.75861,28.29568,989.8,978571.31
-23.59312,28.30978,1009.9,978564.15
-23.97342,28.31116,1393.7,978506.08
-23.81027,28.31622,1112.0,978551.93
-23.9111,28.32196,1186.9,978544.96
-23.95554,28.32253,1275.3,978529.53
-23.88026,28.32256,1087.7,978560.66
-23.54018,28.32953,1008.0,978563.48
-23.72002,28.33228,1284.0,978513.97
-23.84901,28.3324,1036.5,978569.97
-23.75613,28.3363,1149.5,978543.62
-23.9948,28.3372,1231.9,978537.99
-23.62778,28.34209,1032.8,978559.06
-23.66002,28.35535,1093.7,978548.25
-23.81857,28.36102,1140.0,978549.55
-23.79135,28.37418,1164.9,978543.42
-23.94141,28.37486,1134.4,978553.75
-23.90421,28.37589,1145.7,978553.04
-23.56927,28.38524,1002.7,978564.89
-23.75716,28.3896,1095.9,978555.89
-23.53036,28.39273,1018.9,978561.55
-23.62242,28.39728,999.6,978566.11
-23.98328,28.40581,1159.3,978551.36
-23.67796,28.41171,1010.4,978570.83
-23.84734,28.4178,1258.7,978528.48
-23.81287,28.42108,1187.6,978541.94
-23.58908,28.42538,973.9,978576.44
-23.73167,28.42851,1089.9,978558.3
-23.76414,28.43018,1134.0,978550.88
-23.52684,28.43523,993.6,978572.12
-23.93941,28.4389,1272.1,978526.49
-23.88376,28.4541,1219.9,978536.98
-23.56866,28.45506,988.0,978573.59
-23.61957,28.45708,1026.5,978566.99
-23.70302,28.46474,1050.9,978566.81
-23.97612,28.465,1331.3,978513.71
-23.85233,28.47311,1335.6,978515.01
-23.67647,28.48276,973.9,978582.74
-23.75768,28.48491,1143.0,978551.62
-23.54535,28.48595,995.7,978573.18
-23.80139,28.491,1297.9,978522.46
-23.35255,28.50165,949.5,978580.14
-23.95523,28.50287,1326.0,978514.92
-23.27061,28.51279,980.1,978565.4
-23.75456,28.52904,1090.9,978564.5
-23.48756,28.53053,915.2,978588.5
-23.41411,28.53098,897.3,978592.3
-23.58887,28.53111,908.7,978594.59
-23.84608,28.53734,1148.1,978554.0
-23.62331,28.54128,946.0,978589.85
-23.67397,28.5493,1048.6,978572.97
-23.79283,28.55354,1026.7,978578.37
-23.53691,28.56174,945.1,978585.71
-23.32976,28.56203,951.8,978582.18
-23.38535,28.56396,920.7,978589.81
-23.4393,28.5647,892.7,978593.09
-23.97809,28.56572,972.6,978585.53
-23.29692,28.57043,1027.4,978563.08
-23.64972,28.57544,977.7,978588.53
-23.25533,28.577,919.6,978578.86
-23.76672,28.57945,976.9,978589.26
-23.48315,28.58287,890.4,978595.52
-23.9343,28.58685,957.4,978592.74
-23.70779,28.58743,903.7,978604.66
-23.56003,28.59509,887.8,978600.55
-23.87479,28.59917,974.2,978591.91
-23.60635,28.6097,867.6,978610.32
-23.84383,28.61035,928.0,978601.6
-23.81813,28.61357,932.4,978599.23
-23.51083,28.61555,900.0,978596.56
-23.35223,28.61803,914.0,978590.26
-23.97549,28.62253,980.6,978591.98
-23.4072,28.62523,851.5,978604.81
-23.89417,28.62936,941.3,978598.15
-23.76802,28.63011,932.3,978601.93
-23.31709,28.63628,886.9,978593.89
-23.67493,28.6384,894.1,978609.99
-23.46007,28.6403,858.4,978607.29
-23.62679,28.64394,875.7,978612.45
-23.58983,28.65669,946.8,978598.19
-23.29417,28.65958,874.8,978594.84
-23.93153,28.66048,1054.8,978579.42
-23.36356,28.66313,841.0,978608.52
-23.71278,28.66351,933.4,978604.37
-23.25519,28.6637,846.5,978592.11
-23.33205,28.66875,846.0,978605.98
-23.50282,28.66934,859.3,978610.29
-23.80615,28.67413,964.5,978598.17
-23.41524,28.6761,896.8,978606.29
-23.99281,28.67834,1026.8,978592.08
-23.53139,28.69458,909.0,978604.22
-23.39323,28.69917,905.5,978603.6
-23.61505,28.70001,939.6,978604.79
-23.43507,28.70459,938.1,978603.73
-23.84698,28.70531,982.0,978595.07
-23.48528,28.70654,939.4,978601.71
-23.75162,28.70799,982.6,978597.53
-23.6824,28.71535,968.6,978600.21
-23.905,28.7186,966.8,978601.75
-23.7168,28.71951,1045.4,978585.93
-23.95309,28.72156,975.0,978604.49
-23.32423,28.72577,927.2,978594.51
-23.77992,28.73521,1049.8,978585.62
-23.27502,28.7365,849.5,978599.47
-23.99298,28.73868,1037.8,978599.17
-23.3936,28.74278,896.6,978611.59
-23.81255,28.74335,1055.1,978579.89
-23.43172,28.74997,972.6,978597.9
-23.55899,28.75339,969.6,978599.24
-23.19363,28.75517,899.1,978569.51
-23.65575,28.75533,970.7,978601.64
-23.147,28.75729,871.6,978568.68
-23.68489,28.76212,1011.0,978594.66
-23.85915,28.76323,1021.4,978590.94
-23.72441,28.76932,1107.9,978576.87
